ALT(m)	PRESS(mb)	TEMP(C)	RH(%)	SPEED (m/s)	WDIR(deg)
2066	797.01		24.85	13.69	6.65		260.27
2067	796.94		24.85	13.69	6.70		260.69
2068	796.82		24.84	13.66	6.90		263.14
2069	796.71		24.85	13.65	6.90		264.89
2070	796.63		24.87	13.65	6.85		268.14
2071	796.53		24.85	13.62	6.80		268.49
2072	796.44		24.82	13.62	6.80		268.49
2073	796.37		24.87	13.61	6.70		268.14
2074	796.26		24.85	13.59	6.80		267.39
2075	796.17		24.82	13.58	6.80		268.89
2076	796.10		24.81	13.58	6.83		268.09
2077	796.01		24.78	13.58	7.00		268.36
2078	795.87		24.74	13.57	7.30		269.39
2079	795.82		24.74	13.57	7.45		268.74
2080	795.69		24.78	13.58	7.40		266.19
2082	795.57		24.73	13.58	7.35		265.69
2083	795.46		24.72	13.58	7.27		262.42
2084	795.35		24.71	13.61	7.13		261.22
2085	795.24		24.71	13.62	7.00		260.49
2086	795.15		24.74	13.64	7.20		262.59
2087	795.11		24.71	13.66	7.20		264.24
2088	794.99		24.75	13.66	7.13		266.43
2089	794.89		24.73	13.67	7.10		267.74
2090	794.82		24.82	13.66	7.20		268.59
2091	794.71		24.76	13.64	6.90		269.39
2092	794.62		24.77	13.64	7.03		268.35
2093	794.53		24.72	13.60	7.22		265.29
2094	794.45		24.73	13.59	7.30		266.56
2095	794.35		24.75	13.59	7.38		270.13
2096	794.30		24.84	13.63	7.35		273.84
2097	794.18		24.53	13.48	6.95		262.10
2100	793.91		24.58	13.47	7.30		262.34
2101	793.80		24.49	13.45	7.40		261.19
2102	793.70		24.53	13.45	7.40		260.19
2107	793.24		24.45	13.45	7.10		258.19
2109	793.07		24.38	13.44	6.90		258.59
2111	792.92		24.41	13.44	7.07		259.91
2112	792.81		24.37	13.45	7.25		258.90
2113	792.70		24.39	13.45	7.13		256.64
2114	792.66		24.35	13.45	7.20		255.99
2115	792.52		24.43	13.49	7.07		243.42
2116	792.44		24.43	13.49	7.02		245.61
2117	792.34		24.41	13.48	7.03		247.07
2118	792.30		24.42	13.48	7.00		248.49
